,STATIONS_ID, MESS_DATUM, QUALITAETS_NIVEAU, LUFTTEMPERATUR,DAMPFDRUCK,BEDECKUNGSGRAD,LUFTDRUCK_STATIONSHOEHE,REL_FEUCHTE, WINDGESCHWINDIGKEIT, LUFTTEMPERATUR_MAXIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMP_AM_ERDB_MINIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE,NIEDERSCHLAGSHOEHE_IND,SONNENSCHEINDAUER, SCHNEEHOEHE
0,        1,19370101.0,5.0,-0.5,-999.0,6.3,-999.0,-999.0,-999.0,2.5,-1.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
1,        1,19370102.0,5.0,0.3,-999.0,3.0,-999.0,-999.0,-999.0,5.0,-4.0,-999.0,-999.0,0.0,0.0,-999.0,0.0
2,        1,19370103.0,5.0,3.2,-999.0,4.3,-999.0,-999.0,-999.0,5.0,-0.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
3,        1,19370104.0,5.0,0.2,-999.0,8.0,-999.0,-999.0,-999.0,3.8,-0.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
4,        1,19370105.0,5.0,1.4,-999.0,8.0,-999.0,-999.0,-999.0,4.5,-0.7,-999.0,-999.0,0.0,0.0,-999.0,0.0
5,        1,19370106.0,5.0,0.2,-999.0,6.0,-999.0,-999.0,-999.0,2.0,-2.4,-999.0,-999.0,5.2,7.0,-999.0,0.0
6,        1,19370107.0,5.0,5.4,-999.0,6.3,-999.0,-999.0,-999.0,8.2,0.6,-999.0,-999.0,3.6,1.0,-999.0,0.0
7,        1,19370108.0,5.0,2.1,-999.0,4.7,-999.0,-999.0,-999.0,4.0,1.4,-999.0,-999.0,0.8,1.0,-999.0,0.0
8,        1,19370109.0,5.0,-1.6,-999.0,0.7,-999.0,-999.0,-999.0,1.6,-3.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
9,        1,19370110.0,5.0,-3.0,-999.0,0.0,-999.0,-999.0,-999.0,1.4,-7.5,-999.0,-999.0,0.0,0.0,-999.0,0.0
10,        1,19370111.0,5.0,-3.3,-999.0,3.0,-999.0,-999.0,-999.0,0.4,-7.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
11,        1,19370112.0,5.0,-4.0,-999.0,0.0,-999.0,-999.0,-999.0,1.0,-7.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
12,        1,19370113.0,5.0,-2.4,-999.0,5.7,-999.0,-999.0,-999.0,2.4,-7.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
13,        1,19370114.0,5.0,-1.3,-999.0,6.3,-999.0,-999.0,-999.0,0.0,-4.5,-999.0,-999.0,3.7,1.0,-999.0,0.0
14,        1,19370115.0,5.0,1.4,-999.0,8.0,-999.0,-999.0,-999.0,2.0,-0.4,-999.0,-999.0,5.5,1.0,-999.0,0.0
15,        1,19370116.0,5.0,1.1,-999.0,8.0,-999.0,-999.0,-999.0,2.5,0.5,-999.0,-999.0,0.0,0.0,-999.0,0.0
16,        1,19370117.0,5.0,-0.3,-999.0,6.0,-999.0,-999.0,-999.0,3.0,-1.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
17,        1,19370118.0,5.0,-0.4,-999.0,8.0,-999.0,-999.0,-999.0,0.5,-2.0,-999.0,-999.0,0.8,1.0,-999.0,0.0
18,        1,19370119.0,5.0,3.0,-999.0,7.3,-999.0,-999.0,-999.0,5.6,0.4,-999.0,-999.0,11.5,1.0,-999.0,0.0
19,        1,19370120.0,5.0,0.7,-999.0,5.0,-999.0,-999.0,-999.0,4.0,-0.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
20,        1,19370121.0,5.0,-1.4,-999.0,3.7,-999.0,-999.0,-999.0,3.0,-4.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
21,        1,19370122.0,5.0,1.6,-999.0,3.3,-999.0,-999.0,-999.0,6.4,-1.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
22,        1,19370123.0,5.0,0.4,-999.0,0.0,-999.0,-999.0,-999.0,6.2,-2.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
23,        1,19370124.0,5.0,-2.6,-999.0,5.0,-999.0,-999.0,-999.0,1.3,-3.2,-999.0,-999.0,0.2,1.0,-999.0,0.0
24,        1,19370125.0,5.0,-1.4,-999.0,7.3,-999.0,-999.0,-999.0,0.0,-3.2,-999.0,-999.0,0.8,1.0,-999.0,0.0
25,        1,19370126.0,5.0,1.0,-999.0,3.3,-999.0,-999.0,-999.0,8.6,-3.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
26,        1,19370127.0,5.0,-1.3,-999.0,4.7,-999.0,-999.0,-999.0,1.2,-2.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
27,        1,19370128.0,5.0,-4.0,-999.0,6.3,-999.0,-999.0,-999.0,-1.6,-4.6,-999.0,-999.0,0.0,7.0,-999.0,0.0
28,        1,19370129.0,5.0,-1.3,-999.0,8.0,-999.0,-999.0,-999.0,0.6,-5.0,-999.0,-999.0,10.0,8.0,-999.0,0.0
29,        1,19370130.0,5.0,2.0,-999.0,4.7,-999.0,-999.0,-999.0,6.6,0.5,-999.0,-999.0,0.0,0.0,-999.0,5.0
30,        1,19370131.0,5.0,3.9,-999.0,4.7,-999.0,-999.0,-999.0,9.5,0.5,-999.0,-999.0,0.0,0.0,-999.0,0.0
31,        1,19370201.0,5.0,3.5,-999.0,6.7,-999.0,-999.0,-999.0,5.5,1.0,-999.0,-999.0,12.1,1.0,-999.0,0.0
32,        1,19370202.0,5.0,3.0,-999.0,4.7,-999.0,-999.0,-999.0,7.2,1.4,-999.0,-999.0,0.6,1.0,-999.0,0.0
33,        1,19370203.0,5.0,0.6,-999.0,8.0,-999.0,-999.0,-999.0,1.6,0.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
34,        1,19370204.0,5.0,1.4,-999.0,4.3,-999.0,-999.0,-999.0,6.4,-0.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
35,        1,19370205.0,5.0,5.4,-999.0,6.0,-999.0,-999.0,-999.0,7.5,0.3,-999.0,-999.0,13.6,1.0,-999.0,0.0
36,        1,19370206.0,5.0,4.1,-999.0,5.3,-999.0,-999.0,-999.0,7.8,2.4,-999.0,-999.0,3.0,1.0,-999.0,0.0
37,        1,19370207.0,5.0,0.9,-999.0,5.0,-999.0,-999.0,-999.0,4.0,-2.8,-999.0,-999.0,3.8,1.0,-999.0,0.0
38,        1,19370208.0,5.0,5.1,-999.0,6.7,-999.0,-999.0,-999.0,8.0,-0.8,-999.0,-999.0,0.7,1.0,-999.0,0.0
39,        1,19370209.0,5.0,3.4,-999.0,5.0,-999.0,-999.0,-999.0,5.6,2.0,-999.0,-999.0,0.8,7.0,-999.0,0.0
40,        1,19370210.0,5.0,2.3,-999.0,5.3,-999.0,-999.0,-999.0,4.0,-0.8,-999.0,-999.0,6.8,7.0,-999.0,0.0
41,        1,19370211.0,5.0,1.0,-999.0,7.3,-999.0,-999.0,-999.0,3.4,0.2,-999.0,-999.0,5.5,7.0,-999.0,0.0
42,        1,19370212.0,5.0,-1.2,-999.0,7.0,-999.0,-999.0,-999.0,1.0,-2.6,-999.0,-999.0,0.4,7.0,-999.0,6.0
43,        1,19370213.0,5.0,-1.4,-999.0,7.7,-999.0,-999.0,-999.0,0.8,-3.6,-999.0,-999.0,5.8,7.0,-999.0,2.0
44,        1,19370214.0,5.0,-1.9,-999.0,2.7,-999.0,-999.0,-999.0,3.2,-5.7,-999.0,-999.0,0.0,0.0,-999.0,10.0
45,        1,19370215.0,5.0,-0.2,-999.0,7.3,-999.0,-999.0,-999.0,2.6,-5.2,-999.0,-999.0,0.0,0.0,-999.0,4.0
46,        1,19370216.0,5.0,2.2,-999.0,7.3,-999.0,-999.0,-999.0,4.7,-3.0,-999.0,-999.0,4.4,1.0,-999.0,0.0
47,        1,19370217.0,5.0,1.6,-999.0,6.3,-999.0,-999.0,-999.0,3.8,0.8,-999.0,-999.0,1.6,7.0,-999.0,0.0
48,        1,19370218.0,5.0,1.6,-999.0,6.3,-999.0,-999.0,-999.0,3.8,-1.4,-999.0,-999.0,0.0,0.0,-999.0,2.0
49,        1,19370219.0,5.0,2.3,-999.0,8.0,-999.0,-999.0,-999.0,4.5,-1.6,-999.0,-999.0,4.3,8.0,-999.0,0.0
50,        1,19370220.0,5.0,5.2,-999.0,7.3,-999.0,-999.0,-999.0,7.4,3.4,-999.0,-999.0,0.0,7.0,-999.0,0.0
51,        1,19370221.0,5.0,1.8,-999.0,7.3,-999.0,-999.0,-999.0,4.4,0.4,-999.0,-999.0,12.7,8.0,-999.0,0.0
52,        1,19370222.0,5.0,4.1,-999.0,8.0,-999.0,-999.0,-999.0,5.5,0.5,-999.0,-999.0,2.9,8.0,-999.0,0.0
53,        1,19370223.0,5.0,-0.6,-999.0,5.7,-999.0,-999.0,-999.0,5.3,-1.4,-999.0,-999.0,3.6,8.0,-999.0,0.0
54,        1,19370224.0,5.0,0.4,-999.0,6.0,-999.0,-999.0,-999.0,3.0,-1.4,-999.0,-999.0,4.2,1.0,-999.0,0.0
55,        1,19370225.0,5.0,5.4,-999.0,8.0,-999.0,-999.0,-999.0,6.5,0.0,-999.0,-999.0,0.8,1.0,-999.0,0.0
56,        1,19370226.0,5.0,6.2,-999.0,3.0,-999.0,-999.0,-999.0,9.5,2.7,-999.0,-999.0,0.0,0.0,-999.0,0.0
57,        1,19370227.0,5.0,8.9,-999.0,3.3,-999.0,-999.0,-999.0,14.4,6.0,-999.0,-999.0,0.0,0.0,-999.0,0.0
58,        1,19370228.0,5.0,0.0,-999.0,8.0,-999.0,-999.0,-999.0,8.2,-1.6,-999.0,-999.0,0.0,1.0,-999.0,0.0
59,        1,19370301.0,5.0,-0.8,-999.0,4.7,-999.0,-999.0,-999.0,3.6,-2.4,-999.0,-999.0,1.4,7.0,-999.0,0.0
60,        1,19370302.0,5.0,-0.8,-999.0,3.3,-999.0,-999.0,-999.0,4.6,-5.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
61,        1,19370303.0,5.0,-0.7,-999.0,4.3,-999.0,-999.0,-999.0,0.6,-1.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
62,        1,19370304.0,5.0,0.0,-999.0,8.0,-999.0,-999.0,-999.0,4.5,-4.6,-999.0,-999.0,2.0,1.0,-999.0,0.0
63,        1,19370305.0,5.0,5.4,-999.0,6.7,-999.0,-999.0,-999.0,12.6,0.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
64,        1,19370306.0,5.0,2.0,-999.0,4.7,-999.0,-999.0,-999.0,5.0,0.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
65,        1,19370307.0,5.0,3.8,-999.0,6.3,-999.0,-999.0,-999.0,8.6,-2.0,-999.0,-999.0,2.5,8.0,-999.0,0.0
66,        1,19370308.0,5.0,6.8,-999.0,2.0,-999.0,-999.0,-999.0,13.2,2.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
67,        1,19370309.0,5.0,6.6,-999.0,5.3,-999.0,-999.0,-999.0,12.0,2.2,-999.0,-999.0,0.6,1.0,-999.0,0.0
68,        1,19370310.0,5.0,2.1,-999.0,4.0,-999.0,-999.0,-999.0,6.4,0.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
69,        1,19370311.0,5.0,2.7,-999.0,4.0,-999.0,-999.0,-999.0,9.5,-4.0,-999.0,-999.0,0.0,0.0,-999.0,0.0
70,        1,19370312.0,5.0,3.0,-999.0,4.7,-999.0,-999.0,-999.0,7.0,1.6,-999.0,-999.0,0.9,1.0,-999.0,0.0
71,        1,19370313.0,5.0,5.0,-999.0,6.0,-999.0,-999.0,-999.0,7.5,0.0,-999.0,-999.0,3.8,1.0,-999.0,0.0
72,        1,19370314.0,5.0,4.9,-999.0,4.7,-999.0,-999.0,-999.0,9.2,2.6,-999.0,-999.0,1.9,1.0,-999.0,0.0
73,        1,19370315.0,5.0,3.3,-999.0,3.7,-999.0,-999.0,-999.0,8.7,2.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
74,        1,19370316.0,5.0,3.0,-999.0,1.7,-999.0,-999.0,-999.0,9.0,-2.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
75,        1,19370317.0,5.0,6.5,-999.0,6.3,-999.0,-999.0,-999.0,11.6,1.8,-999.0,-999.0,4.0,1.0,-999.0,0.0
76,        1,19370318.0,5.0,6.0,-999.0,8.0,-999.0,-999.0,-999.0,6.8,4.8,-999.0,-999.0,39.1,1.0,-999.0,0.0
77,        1,19370319.0,5.0,6.8,-999.0,7.3,-999.0,-999.0,-999.0,11.0,5.2,-999.0,-999.0,18.2,1.0,-999.0,0.0
78,        1,19370320.0,5.0,2.0,-999.0,8.0,-999.0,-999.0,-999.0,6.3,0.5,-999.0,-999.0,22.6,8.0,-999.0,0.0
79,        1,19370321.0,5.0,2.2,-999.0,5.0,-999.0,-999.0,-999.0,7.4,0.5,-999.0,-999.0,5.0,1.0,-999.0,0.0
80,        1,19370322.0,5.0,4.3,-999.0,6.7,-999.0,-999.0,-999.0,7.2,-0.4,-999.0,-999.0,7.5,8.0,-999.0,0.0
81,        1,19370323.0,5.0,4.2,-999.0,5.7,-999.0,-999.0,-999.0,8.2,0.7,-999.0,-999.0,0.0,0.0,-999.0,0.0
82,        1,19370324.0,5.0,2.7,-999.0,7.3,-999.0,-999.0,-999.0,4.2,1.6,-999.0,-999.0,2.0,8.0,-999.0,0.0
83,        1,19370325.0,5.0,2.5,-999.0,5.3,-999.0,-999.0,-999.0,6.5,0.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
84,        1,19370326.0,5.0,2.4,-999.0,6.0,-999.0,-999.0,-999.0,5.4,0.8,-999.0,-999.0,0.8,1.0,-999.0,0.0
85,        1,19370327.0,5.0,0.6,-999.0,2.3,-999.0,-999.0,-999.0,6.4,-1.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
86,        1,19370328.0,5.0,2.2,-999.0,2.0,-999.0,-999.0,-999.0,8.6,-3.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
87,        1,19370329.0,5.0,3.4,-999.0,5.0,-999.0,-999.0,-999.0,6.5,-0.5,-999.0,-999.0,0.0,0.0,-999.0,0.0
88,        1,19370330.0,5.0,2.2,-999.0,7.0,-999.0,-999.0,-999.0,3.8,0.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
89,        1,19370331.0,5.0,3.2,-999.0,8.0,-999.0,-999.0,-999.0,5.2,1.7,-999.0,-999.0,0.0,0.0,-999.0,0.0
90,        1,19370401.0,5.0,6.6,-999.0,2.7,-999.0,-999.0,-999.0,12.0,1.5,-999.0,-999.0,0.0,0.0,-999.0,0.0
91,        1,19370402.0,5.0,7.8,-999.0,5.0,-999.0,-999.0,-999.0,14.5,-0.6,-999.0,-999.0,0.2,1.0,-999.0,0.0
92,        1,19370403.0,5.0,8.8,-999.0,6.0,-999.0,-999.0,-999.0,13.0,7.2,-999.0,-999.0,2.4,1.0,-999.0,0.0
93,        1,19370404.0,5.0,7.6,-999.0,8.0,-999.0,-999.0,-999.0,10.0,5.8,-999.0,-999.0,1.4,1.0,-999.0,0.0
94,        1,19370405.0,5.0,10.0,-999.0,4.0,-999.0,-999.0,-999.0,16.0,3.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
95,        1,19370406.0,5.0,10.2,-999.0,5.0,-999.0,-999.0,-999.0,16.0,3.0,-999.0,-999.0,0.0,0.0,-999.0,0.0
96,        1,19370407.0,5.0,10.4,-999.0,7.0,-999.0,-999.0,-999.0,14.6,6.6,-999.0,-999.0,3.6,1.0,-999.0,0.0
97,        1,19370408.0,5.0,10.8,-999.0,5.0,-999.0,-999.0,-999.0,14.6,6.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
98,        1,19370409.0,5.0,10.6,-999.0,2.0,-999.0,-999.0,-999.0,17.0,4.7,-999.0,-999.0,0.0,0.0,-999.0,0.0
99,        1,19370410.0,5.0,11.2,-999.0,5.3,-999.0,-999.0,-999.0,15.7,5.7,-999.0,-999.0,0.9,1.0,-999.0,0.0
100,        1,19370411.0,5.0,8.4,-999.0,2.0,-999.0,-999.0,-999.0,14.5,4.5,-999.0,-999.0,0.0,0.0,-999.0,0.0
101,        1,19370412.0,5.0,11.4,-999.0,2.7,-999.0,-999.0,-999.0,18.0,2.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
102,        1,19370413.0,5.0,12.8,-999.0,7.0,-999.0,-999.0,-999.0,17.6,8.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
103,        1,19370414.0,5.0,7.6,-999.0,8.0,-999.0,-999.0,-999.0,13.2,6.6,-999.0,-999.0,28.2,1.0,-999.0,0.0
104,        1,19370415.0,5.0,8.6,-999.0,7.3,-999.0,-999.0,-999.0,9.8,7.0,-999.0,-999.0,1.7,1.0,-999.0,0.0
105,        1,19370416.0,5.0,7.4,-999.0,8.0,-999.0,-999.0,-999.0,10.8,6.0,-999.0,-999.0,9.0,1.0,-999.0,0.0
106,        1,19370417.0,5.0,6.3,-999.0,5.7,-999.0,-999.0,-999.0,9.8,4.8,-999.0,-999.0,0.4,1.0,-999.0,0.0
107,        1,19370418.0,5.0,4.9,-999.0,4.3,-999.0,-999.0,-999.0,9.0,3.0,-999.0,-999.0,0.0,0.0,-999.0,0.0
108,        1,19370419.0,5.0,4.8,-999.0,6.0,-999.0,-999.0,-999.0,9.8,0.0,-999.0,-999.0,0.0,0.0,-999.0,0.0
109,        1,19370420.0,5.0,7.9,-999.0,4.7,-999.0,-999.0,-999.0,12.6,2.0,-999.0,-999.0,5.8,1.0,-999.0,0.0
110,        1,19370421.0,5.0,5.5,-999.0,3.3,-999.0,-999.0,-999.0,10.4,2.4,-999.0,-999.0,1.8,1.0,-999.0,0.0
111,        1,19370422.0,5.0,4.7,-999.0,8.0,-999.0,-999.0,-999.0,7.4,0.6,-999.0,-999.0,5.4,1.0,-999.0,0.0
112,        1,19370423.0,5.0,8.7,-999.0,7.0,-999.0,-999.0,-999.0,11.5,5.0,-999.0,-999.0,3.6,1.0,-999.0,0.0
113,        1,19370424.0,5.0,6.3,-999.0,3.3,-999.0,-999.0,-999.0,12.2,4.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
114,        1,19370425.0,5.0,4.8,-999.0,4.7,-999.0,-999.0,-999.0,8.6,1.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
115,        1,19370426.0,5.0,3.9,-999.0,7.0,-999.0,-999.0,-999.0,6.6,1.6,-999.0,-999.0,6.7,8.0,-999.0,0.0
116,        1,19370427.0,5.0,4.1,-999.0,7.3,-999.0,-999.0,-999.0,7.4,2.0,-999.0,-999.0,2.3,1.0,-999.0,0.0
117,        1,19370428.0,5.0,6.0,-999.0,6.3,-999.0,-999.0,-999.0,10.4,3.4,-999.0,-999.0,0.7,1.0,-999.0,0.0
118,        1,19370429.0,5.0,9.4,-999.0,3.0,-999.0,-999.0,-999.0,14.2,4.8,-999.0,-999.0,0.0,0.0,-999.0,0.0
119,        1,19370430.0,5.0,8.7,-999.0,1.3,-999.0,-999.0,-999.0,13.8,4.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
120,        1,19370501.0,5.0,10.3,-999.0,2.7,-999.0,-999.0,-999.0,14.5,5.7,-999.0,-999.0,0.0,0.0,-999.0,0.0
121,        1,19370502.0,5.0,13.7,-999.0,1.7,-999.0,-999.0,-999.0,17.8,8.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
122,        1,19370503.0,5.0,12.7,-999.0,3.0,-999.0,-999.0,-999.0,19.2,7.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
123,        1,19370504.0,5.0,10.4,-999.0,7.3,-999.0,-999.0,-999.0,16.2,7.6,-999.0,-999.0,22.0,1.0,-999.0,0.0
124,        1,19370505.0,5.0,9.4,-999.0,8.0,-999.0,-999.0,-999.0,11.6,8.6,-999.0,-999.0,2.7,1.0,-999.0,0.0
125,        1,19370506.0,5.0,10.7,-999.0,3.3,-999.0,-999.0,-999.0,16.0,3.5,-999.0,-999.0,0.0,0.0,-999.0,0.0
126,        1,19370507.0,5.0,11.0,-999.0,2.0,-999.0,-999.0,-999.0,17.5,2.2,-999.0,-999.0,0.4,1.0,-999.0,0.0
127,        1,19370508.0,5.0,9.6,-999.0,5.7,-999.0,-999.0,-999.0,16.6,8.6,-999.0,-999.0,17.0,1.0,-999.0,0.0
128,        1,19370509.0,5.0,11.6,-999.0,4.7,-999.0,-999.0,-999.0,16.6,5.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
129,        1,19370510.0,5.0,14.8,-999.0,5.3,-999.0,-999.0,-999.0,21.2,6.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
130,        1,19370511.0,5.0,13.8,-999.0,5.7,-999.0,-999.0,-999.0,19.2,11.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
131,        1,19370512.0,5.0,13.0,-999.0,5.0,-999.0,-999.0,-999.0,19.0,9.8,-999.0,-999.0,6.0,1.0,-999.0,0.0
132,        1,19370513.0,5.0,9.0,-999.0,7.3,-999.0,-999.0,-999.0,12.6,8.6,-999.0,-999.0,6.1,1.0,-999.0,0.0
133,        1,19370514.0,5.0,10.2,-999.0,2.0,-999.0,-999.0,-999.0,18.6,2.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
134,        1,19370515.0,5.0,14.7,-999.0,4.0,-999.0,-999.0,-999.0,21.4,6.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
135,        1,19370516.0,5.0,14.7,-999.0,4.0,-999.0,-999.0,-999.0,23.0,10.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
136,        1,19370517.0,5.0,15.8,-999.0,3.7,-999.0,-999.0,-999.0,23.5,8.5,-999.0,-999.0,0.0,0.0,-999.0,0.0
137,        1,19370518.0,5.0,15.0,-999.0,6.0,-999.0,-999.0,-999.0,23.0,12.4,-999.0,-999.0,1.4,1.0,-999.0,0.0
138,        1,19370519.0,5.0,15.8,-999.0,4.7,-999.0,-999.0,-999.0,22.4,8.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
139,        1,19370520.0,5.0,20.8,-999.0,2.7,-999.0,-999.0,-999.0,25.0,9.8,-999.0,-999.0,0.0,0.0,-999.0,0.0
140,        1,19370521.0,5.0,13.0,-999.0,5.3,-999.0,-999.0,-999.0,22.8,9.8,-999.0,-999.0,8.5,1.0,-999.0,0.0
141,        1,19370522.0,5.0,12.3,-999.0,6.7,-999.0,-999.0,-999.0,16.0,9.0,-999.0,-999.0,0.6,1.0,-999.0,0.0
142,        1,19370523.0,5.0,15.5,-999.0,1.3,-999.0,-999.0,-999.0,21.4,6.7,-999.0,-999.0,0.0,0.0,-999.0,0.0
143,        1,19370524.0,5.0,17.5,-999.0,0.7,-999.0,-999.0,-999.0,24.5,8.0,-999.0,-999.0,0.2,1.0,-999.0,0.0
144,        1,19370525.0,5.0,20.4,-999.0,1.3,-999.0,-999.0,-999.0,27.5,8.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
145,        1,19370526.0,5.0,20.6,-999.0,2.0,-999.0,-999.0,-999.0,28.2,11.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
146,        1,19370527.0,5.0,17.9,-999.0,6.3,-999.0,-999.0,-999.0,22.7,13.4,-999.0,-999.0,25.0,1.0,-999.0,0.0
147,        1,19370528.0,5.0,18.3,-999.0,3.0,-999.0,-999.0,-999.0,24.0,14.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
148,        1,19370529.0,5.0,19.3,-999.0,1.0,-999.0,-999.0,-999.0,25.5,11.8,-999.0,-999.0,0.0,0.0,-999.0,0.0
149,        1,19370530.0,5.0,20.6,-999.0,0.7,-999.0,-999.0,-999.0,27.8,10.0,-999.0,-999.0,0.0,0.0,-999.0,0.0
150,        1,19370531.0,5.0,18.2,-999.0,4.7,-999.0,-999.0,-999.0,27.8,11.0,-999.0,-999.0,1.5,1.0,-999.0,0.0
151,        1,19370601.0,5.0,15.0,-999.0,8.0,-999.0,-999.0,-999.0,18.6,12.4,-999.0,-999.0,17.2,1.0,-999.0,0.0
152,        1,19370602.0,5.0,14.2,-999.0,5.0,-999.0,-999.0,-999.0,19.6,12.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
153,        1,19370603.0,5.0,15.7,-999.0,4.0,-999.0,-999.0,-999.0,20.6,9.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
154,        1,19370604.0,5.0,18.0,-999.0,1.3,-999.0,-999.0,-999.0,25.2,6.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
155,        1,19370605.0,5.0,20.2,-999.0,1.7,-999.0,-999.0,-999.0,27.6,9.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
156,        1,19370606.0,5.0,20.9,-999.0,3.7,-999.0,-999.0,-999.0,29.4,15.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
157,        1,19370607.0,5.0,19.9,-999.0,3.3,-999.0,-999.0,-999.0,26.5,11.5,-999.0,-999.0,0.0,0.0,-999.0,0.0
158,        1,19370608.0,5.0,18.4,-999.0,4.7,-999.0,-999.0,-999.0,25.2,14.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
159,        1,19370609.0,5.0,23.2,-999.0,1.7,-999.0,-999.0,-999.0,29.8,13.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
160,        1,19370610.0,5.0,23.7,-999.0,2.3,-999.0,-999.0,-999.0,32.0,15.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
161,        1,19370611.0,5.0,23.7,-999.0,2.3,-999.0,-999.0,-999.0,32.8,15.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
162,        1,19370612.0,5.0,21.6,-999.0,3.3,-999.0,-999.0,-999.0,28.0,15.6,-999.0,-999.0,0.0,0.0,-999.0,0.0
163,        1,19370613.0,5.0,24.2,-999.0,1.3,-999.0,-999.0,-999.0,30.0,15.2,-999.0,-999.0,0.0,0.0,-999.0,0.0
164,        1,19370614.0,5.0,20.2,-999.0,4.3,-999.0,-999.0,-999.0,26.6,15.4,-999.0,-999.0,13.2,1.0,-999.0,0.0
165,        1,19370615.0,5.0,15.8,-999.0,4.0,-999.0,-999.0,-999.0,21.7,12.7,-999.0,-999.0,0.8,1.0,-999.0,0.0
166,        1,19370616.0,5.0,12.7,-999.0,6.3,-999.0,-999.0,-999.0,16.0,10.0,-999.0,-999.0,0.0,0.0,-999.0,0.0
167,        1,19370617.0,5.0,10.6,-999.0,4.0,-999.0,-999.0,-999.0,17.0,7.7,-999.0,-999.0,5.7,1.0,-999.0,0.0
168,        1,19370618.0,5.0,12.6,-999.0,4.0,-999.0,-999.0,-999.0,19.4,4.6,-999.0,-999.0,0.8,1.0,-999.0,0.0
169,        1,19370619.0,5.0,12.0,-999.0,4.3,-999.0,-999.0,-999.0,20.2,5.6,-999.0,-999.0,10.1,1.0,-999.0,0.0
170,        1,19370620.0,5.0,9.6,-999.0,4.7,-999.0,-999.0,-999.0,16.5,7.8,-999.0,-999.0,11.0,1.0,-999.0,0.0
171,        1,19370621.0,5.0,12.4,-999.0,4.7,-999.0,-999.0,-999.0,18.2,7.4,-999.0,-999.0,0.0,0.0,-999.0,0.0
172,        1,19370622.0,5.0,14.0,-999.0,0.7,-999.0,-999.0,-999.0,22.2,5.0,-999.0,-999.0,0.0,0.0,-999.0,0.0
173,        1,19370623.0,5.0,19.9,-999.0,3.3,-999.0,-999.0,-999.0,27.7,9.7,-999.0,-999.0,0.0,0.0,-999.0,0.0
174,        1,19370624.0,5.0,17.8,-999.0,4.0,-999.0,-999.0,-999.0,25.8,12.6,-999.0,-999.0,1.5,1.0,-999.0,0.0
